,Date,Favorite,UnderDog,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,Season,home_team,away_team,home_fav,date_match,home_abbr,away_abbr
188,"October 9, 2016 1:00 PM",at Vikings,Texans,-6.0,38.5,220,-270,2016,Vikings,Texans,True,2016-10-09,MIN,HOU
189,"October 9, 2016 1:00 PM",Patriots,at Browns,-10.0,48.0,-600,400,2016,Browns,Patriots,False,2016-10-09,CLE,NE
190,"October 9, 2016 1:00 PM",at Steelers,Jets,-9.0,50.0,300,-400,2016,Steelers,Jets,True,2016-10-09,PIT,NYJ
191,"October 9, 2016 1:00 PM",Eagles,at Lions,-3.5,46.0,-196,160,2016,Lions,Eagles,False,2016-10-09,DET,PHI
192,"October 9, 2016 1:00 PM",at Dolphins,Titans,-2.5,44.0,120,-140,2016,Dolphins,Titans,True,2016-10-09,MIA,TEN
193,"October 9, 2016 1:00 PM",at Ravens,Commanders,-3.5,44.0,165,-200,2016,Ravens,Commanders,True,2016-10-09,BAL,WAS
194,"October 9, 2016 4:05 PM",at Broncos,Falcons,-4.0,44.5,165,-200,2016,Broncos,Falcons,True,2016-10-09,DEN,ATL
195,"October 9, 2016 4:25 PM",Bills,at Rams,-2.5,41.5,-137,115,2016,Rams,Bills,False,2016-10-09,LAR,BUF
196,"October 9, 2016 4:25 PM",Bengals,at Cowboys,-2.5,45.5,-140,120,2016,Cowboys,Bengals,False,2016-10-09,DAL,CIN
197,"October 9, 2016 4:25 PM",at Raiders,Chargers,-3.5,50.5,163,-200,2016,Raiders,Chargers,True,2016-10-09,LV,LAC
198,"October 9, 2016 8:30 PM",at Packers,Giants,-7.0,48.5,255,-310,2016,Packers,Giants,True,2016-10-09,GB,NYG
199,"October 10, 2016 8:30 PM",at Panthers,Buccaneers,-5.5,46.5,200,-250,2016,Panthers,Buccaneers,True,2016-10-10,CAR,TB
200,"October 13, 2016 8:25 PM",Broncos,at Chargers,-3.0,44.5,-160,140,2016,Chargers,Broncos,False,2016-10-13,LAC,DEN
201,"October 16, 2016 1:00 PM",at Bears,Jaguars,-2.5,46.5,115,-135,2016,Bears,Jaguars,True,2016-10-16,CHI,JAX
202,"October 16, 2016 1:00 PM",at Giants,Ravens,-3.5,42.5,165,-200,2016,Giants,Ravens,True,2016-10-16,NYG,BAL
203,"October 16, 2016 1:00 PM",Panthers,at Saints,-2.5,53.5,-145,125,2016,Saints,Panthers,False,2016-10-16,NO,CAR
204,"October 16, 2016 1:00 PM",at Patriots,Bengals,-7.5,48.0,280,-350,2016,Patriots,Bengals,True,2016-10-16,NE,CIN
205,"October 16, 2016 1:00 PM",at Titans,Browns,-7.5,44.5,260,-320,2016,Titans,Browns,True,2016-10-16,TEN,CLE
206,"October 16, 2016 1:00 PM",at Lions,Rams,-2.5,44.5,125,-145,2016,Lions,Rams,True,2016-10-16,DET,LAR
207,"October 16, 2016 1:00 PM",Eagles,at Commanders,-3.0,45.0,-155,135,2016,Commanders,Eagles,False,2016-10-16,WAS,PHI
208,"October 16, 2016 1:00 PM",Steelers,at Dolphins,-7.5,49.5,-351,275,2016,Dolphins,Steelers,False,2016-10-16,MIA,PIT
209,"October 16, 2016 1:00 PM",at Bills,49ers,-7.5,44.5,280,-345,2016,Bills,49ers,True,2016-10-16,BUF,SF
210,"October 16, 2016 4:05 PM",Chiefs,at Raiders,-2.0,46.5,-130,105,2016,Raiders,Chiefs,False,2016-10-16,LV,KC
211,"October 16, 2016 4:25 PM",at Packers,Cowboys,-5.5,47.5,190,-240,2016,Packers,Cowboys,True,2016-10-16,GB,DAL
212,"October 16, 2016 4:25 PM",at Seahawks,Falcons,-6.5,45.5,250,-300,2016,Seahawks,Falcons,True,2016-10-16,SEA,ATL
213,"October 16, 2016 8:30 PM",at Texans,Colts,-3.0,48.0,145,-165,2016,Texans,Colts,True,2016-10-16,HOU,IND
214,"October 17, 2016 8:30 PM",at Cardinals,Jets,-7.0,45.5,280,-335,2016,Cardinals,Jets,True,2016-10-17,ARI,NYJ
215,"October 20, 2016 8:25 PM",at Packers,Bears,-7.5,46.5,280,-350,2016,Packers,Bears,True,2016-10-20,GB,CHI
216,"October 23, 2016 9:30 AM",Giants,at Rams,-3.0,44.5,-145,125,2016,Rams,Giants,False,2016-10-23,LAR,NYG
217,"October 23, 2016 1:00 PM",at Chiefs,Saints,-6.5,51.5,220,-270,2016,Chiefs,Saints,True,2016-10-23,KC,NO
218,"October 23, 2016 1:00 PM",Commanders,at Lions,-1.0,50.0,-105,-105,2016,Lions,Commanders,False,2016-10-23,DET,WAS
219,"October 23, 2016 1:00 PM",at Bengals,Browns,-11.0,46.5,400,-600,2016,Bengals,Browns,True,2016-10-23,CIN,CLE
220,"October 23, 2016 1:00 PM",at Jets,Ravens,-2.5,40.0,120,-141,2016,Jets,Ravens,True,2016-10-23,NYJ,BAL
221,"October 23, 2016 1:00 PM",Bills,at Dolphins,-2.5,46.0,-140,120,2016,Dolphins,Bills,False,2016-10-23,MIA,BUF
222,"October 23, 2016 1:00 PM",at Titans,Colts,-4.0,48.5,170,-200,2016,Titans,Colts,True,2016-10-23,TEN,IND
223,"October 23, 2016 1:00 PM",at Jaguars,Raiders,-2.0,48.0,110,-130,2016,Jaguars,Raiders,True,2016-10-23,JAX,LV
224,"October 23, 2016 1:00 PM",Vikings,at Eagles,-3.0,39.0,-157,130,2016,Eagles,Vikings,False,2016-10-23,PHI,MIN
225,"October 23, 2016 4:05 PM",at Falcons,Chargers,-4.5,53.0,180,-222,2016,Falcons,Chargers,True,2016-10-23,ATL,LAC
226,"October 23, 2016 4:05 PM",at 49ers,Buccaneers,-1.0,45.0,-105,-115,2016,49ers,Buccaneers,True,2016-10-23,SF,TB
227,"October 23, 2016 4:25 PM",Patriots,at Steelers,-7.0,49.5,-333,265,2016,Steelers,Patriots,False,2016-10-23,PIT,NE
228,"October 23, 2016 8:30 PM",at Cardinals,Seahawks,-1.5,43.0,105,-125,2016,Cardinals,Seahawks,True,2016-10-23,ARI,SEA
229,"October 24, 2016 8:30 PM",at Broncos,Texans,-8.5,40.0,320,-400,2016,Broncos,Texans,True,2016-10-24,DEN,HOU
230,"October 27, 2016 8:25 PM",at Titans,Jaguars,-3.0,43.5,130,-150,2016,Titans,Jaguars,True,2016-10-27,TEN,JAX
231,"October 30, 2016 9:30 AM",at Bengals,Commanders,-3.0,49.0,140,-160,2016,Bengals,Commanders,True,2016-10-30,CIN,WAS
232,"October 30, 2016 1:00 PM",Seahawks,at Saints,-1.0,50.0,-115,-105,2016,Saints,Seahawks,False,2016-10-30,NO,SEA
233,"October 30, 2016 1:00 PM",Chiefs,at Colts,-3.0,50.5,-143,130,2016,Colts,Chiefs,False,2016-10-30,IND,KC
234,"October 30, 2016 1:00 PM",at Panthers,Cardinals,-2.5,45.5,115,-135,2016,Panthers,Cardinals,True,2016-10-30,CAR,ARI
235,"October 30, 2016 1:00 PM",at Texans,Lions,-2.0,46.5,105,-125,2016,Texans,Lions,True,2016-10-30,HOU,DET
236,"October 30, 2016 1:00 PM",at Buccaneers,Raiders,-0.0,48.5,-110,-110,2016,Buccaneers,Raiders,True,2016-10-30,TB,LV
237,"October 30, 2016 1:00 PM",Patriots,at Bills,-5.5,48.0,-238,210,2016,Bills,Patriots,False,2016-10-30,BUF,NE
238,"October 30, 2016 1:00 PM",Jets,at Browns,-2.5,45.5,-140,120,2016,Browns,Jets,False,2016-10-30,CLE,NYJ
239,"October 30, 2016 4:05 PM",at Broncos,Chargers,-4.0,43.0,170,-200,2016,Broncos,Chargers,True,2016-10-30,DEN,LAC
240,"October 30, 2016 4:25 PM",at Falcons,Packers,-3.0,51.0,140,-160,2016,Falcons,Packers,True,2016-10-30,ATL,GB
241,"October 30, 2016 8:30 PM",at Cowboys,Eagles,-5.0,44.0,190,-230,2016,Cowboys,Eagles,True,2016-10-30,DAL,PHI
242,"October 31, 2016 8:30 PM",Vikings,at Bears,-5.0,39.5,-240,190,2016,Bears,Vikings,False,2016-10-31,CHI,MIN
243,"November 3, 2016 8:25 PM",Falcons,at Buccaneers,-3.5,50.5,-180,160,2016,Buccaneers,Falcons,False,2016-11-03,TB,ATL
244,"November 6, 2016 1:00 PM",Cowboys,at Browns,-7.0,49.0,-330,260,2016,Browns,Cowboys,False,2016-11-06,CLE,DAL
245,"November 6, 2016 1:00 PM",at Vikings,Lions,-6.0,42.5,218,-250,2016,Vikings,Lions,True,2016-11-06,MIN,DET
246,"November 6, 2016 1:00 PM",at Chiefs,Jaguars,-7.0,43.0,270,-330,2016,Chiefs,Jaguars,True,2016-11-06,KC,JAX
247,"November 6, 2016 1:00 PM",at Dolphins,Jets,-4.0,45.5,170,-200,2016,Dolphins,Jets,True,2016-11-06,MIA,NYJ
248,"November 6, 2016 1:00 PM",at Giants,Eagles,-3.0,43.0,135,-155,2016,Giants,Eagles,True,2016-11-06,NYG,PHI
249,"November 6, 2016 1:00 PM",Steelers,at Ravens,-3.0,46.5,-170,150,2016,Ravens,Steelers,False,2016-11-06,BAL,PIT
250,"November 6, 2016 4:05 PM",Panthers,at Rams,-3.0,44.5,-156,140,2016,Rams,Panthers,False,2016-11-06,LAR,CAR
251,"November 6, 2016 4:05 PM",Saints,at 49ers,-5.0,53.0,-230,195,2016,49ers,Saints,False,2016-11-06,SF,NO
252,"November 6, 2016 4:25 PM",at Packers,Colts,-7.5,52.0,270,-345,2016,Packers,Colts,True,2016-11-06,GB,IND
253,"November 6, 2016 4:25 PM",at Chargers,Titans,-3.5,47.5,170,-185,2016,Chargers,Titans,True,2016-11-06,LAC,TEN
254,"November 6, 2016 8:30 PM",at Raiders,Broncos,-1.0,44.5,-105,-115,2016,Raiders,Broncos,True,2016-11-06,LV,DEN
255,"November 7, 2016 8:30 PM",at Seahawks,Bills,-6.0,43.5,210,-260,2016,Seahawks,Bills,True,2016-11-07,SEA,BUF
256,"September 7, 2017 8:30 PM",at Patriots,Chiefs,-9.0,48.0,400,-450,2017,Patriots,Chiefs,True,2017-09-07,NE,KC
257,"September 10, 2017 1:00 PM",at Texans,Jaguars,-6.0,37.5,210,-230,2017,Texans,Jaguars,True,2017-09-10,HOU,JAX
258,"September 10, 2017 1:00 PM",Cardinals,at Lions,-2.0,48.5,-123,113,2017,Lions,Cardinals,False,2017-09-10,DET,ARI
259,"September 10, 2017 1:00 PM",Falcons,at Bears,-6.5,48.0,-286,258,2017,Bears,Falcons,False,2017-09-10,CHI,ATL
260,"September 10, 2017 1:00 PM",at Bengals,Ravens,-2.5,41.5,125,-135,2017,Bengals,Ravens,True,2017-09-10,CIN,BAL
261,"September 10, 2017 1:00 PM",at Bills,Jets,-7.5,42.5,325,-360,2017,Bills,Jets,True,2017-09-10,BUF,NYJ
262,"September 10, 2017 1:00 PM",Eagles,at Commanders,-1.5,49.5,-120,110,2017,Commanders,Eagles,False,2017-09-10,WAS,PHI
263,"September 10, 2017 1:00 PM",Steelers,at Browns,-10.0,47.0,-485,425,2017,Browns,Steelers,False,2017-09-10,CLE,PIT
264,"September 10, 2017 1:00 PM",at Titans,Raiders,-2.5,50.5,127,-137,2017,Titans,Raiders,True,2017-09-10,TEN,LV
265,"September 10, 2017 1:00 PM",Buccaneers,at Dolphins,-2.5,41.5,-140,120,2017,Dolphins,Buccaneers,False,2017-09-10,MIA,TB
266,"September 10, 2017 4:05 PM",at Rams,Colts,-3.0,41.5,167,-178,2017,Rams,Colts,True,2017-09-10,LAR,IND
267,"September 10, 2017 4:25 PM",Panthers,at 49ers,-4.5,45.0,-200,185,2017,49ers,Panthers,False,2017-09-10,SF,CAR
268,"September 10, 2017 4:25 PM",at Packers,Seahawks,-2.5,49.5,120,-130,2017,Packers,Seahawks,True,2017-09-10,GB,SEA
269,"September 10, 2017 8:30 PM",at Cowboys,Giants,-5.5,46.0,215,-235,2017,Cowboys,Giants,True,2017-09-10,DAL,NYG
270,"September 11, 2017 7:10 PM",at Vikings,Saints,-3.0,47.5,155,-165,2017,Vikings,Saints,True,2017-09-11,MIN,NO
271,"September 11, 2017 10:20 PM",at Broncos,Chargers,-3.0,42.0,133,-143,2017,Broncos,Chargers,True,2017-09-11,DEN,LAC
272,"November 9, 2017 8:25 PM",Seahawks,at Cardinals,-6.0,40.0,-245,225,2017,Cardinals,Seahawks,False,2017-11-09,ARI,SEA
273,"November 12, 2017 1:00 PM",Saints,at Bills,-2.0,48.5,-123,113,2017,Bills,Saints,False,2017-11-12,BUF,NO
274,"November 12, 2017 1:00 PM",Jets,at Buccaneers,-1.5,44.5,110,-120,2017,Buccaneers,Jets,False,2017-11-12,TB,NYJ
275,"November 12, 2017 1:00 PM",Steelers,at Colts,-10.5,47.0,-485,425,2017,Colts,Steelers,False,2017-11-12,IND,PIT
276,"November 12, 2017 1:00 PM",at Titans,Bengals,-4.5,40.5,190,-210,2017,Titans,Bengals,True,2017-11-12,TEN,CIN
277,"November 12, 2017 1:00 PM",at Lions,Browns,-10.0,42.5,423,-480,2017,Lions,Browns,True,2017-11-12,DET,CLE
278,"November 12, 2017 1:00 PM",at Bears,Packers,-4.5,37.5,185,-200,2017,Bears,Packers,True,2017-11-12,CHI,GB
279,"November 12, 2017 1:00 PM",at Jaguars,Chargers,-5.0,41.0,195,-215,2017,Jaguars,Chargers,True,2017-11-12,JAX,LAC
280,"November 12, 2017 1:00 PM",Vikings,at Commanders,-1.0,42.5,-105,-105,2017,Commanders,Vikings,False,2017-11-12,WAS,MIN
281,"November 12, 2017 4:05 PM",at Rams,Texans,-12.5,44.5,525,-635,2017,Rams,Texans,True,2017-11-12,LAR,HOU
282,"November 12, 2017 4:25 PM",at Falcons,Cowboys,-3.5,48.5,170,-185,2017,Falcons,Cowboys,True,2017-11-12,ATL,DAL
283,"November 12, 2017 4:25 PM",Giants,at 49ers,-3.0,41.5,-155,145,2017,49ers,Giants,False,2017-11-12,SF,NYG
284,"November 12, 2017 8:30 PM",Patriots,at Broncos,-7.0,44.5,-295,265,2017,Broncos,Patriots,False,2017-11-12,DEN,NE
285,"November 13, 2017 8:30 PM",at Panthers,Dolphins,-8.0,38.5,330,-370,2017,Panthers,Dolphins,True,2017-11-13,CAR,MIA
286,"November 16, 2017 8:25 PM",at Steelers,Titans,-7.0,44.5,275,-305,2017,Steelers,Titans,True,2017-11-16,PIT,TEN
287,"November 19, 2017 1:00 PM",at Saints,Commanders,-9.5,53.0,335,-375,2017,Saints,Commanders,True,2017-11-19,NO,WAS
288,"November 19, 2017 1:00 PM",Buccaneers,at Dolphins,-1.0,43.5,-115,105,2017,Dolphins,Buccaneers,False,2017-11-19,MIA,TB
289,"November 19, 2017 1:00 PM",at Texans,Cardinals,-2.5,38.5,119,-129,2017,Texans,Cardinals,True,2017-11-19,HOU,ARI
290,"November 19, 2017 1:00 PM",Ravens,at Packers,-2.5,38.5,-129,119,2017,Packers,Ravens,False,2017-11-19,GB,BAL
291,"November 19, 2017 1:00 PM",Lions,at Bears,-3.0,41.0,-160,150,2017,Bears,Lions,False,2017-11-19,CHI,DET
292,"November 19, 2017 1:00 PM",Jaguars,at Browns,-7.0,37.0,-315,285,2017,Browns,Jaguars,False,2017-11-19,CLE,JAX
293,"November 19, 2017 1:00 PM",Chiefs,at Giants,-9.5,44.5,-420,375,2017,Giants,Chiefs,False,2017-11-19,NYG,KC
294,"November 19, 2017 1:00 PM",Rams,at Vikings,-1.5,46.0,110,-120,2017,Vikings,Rams,False,2017-11-19,MIN,LAR
295,"November 19, 2017 4:05 PM",at Chargers,Bills,-7.0,41.5,270,-300,2017,Chargers,Bills,True,2017-11-19,LAC,BUF
296,"November 19, 2017 4:25 PM",at Broncos,Bengals,-2.5,37.5,130,-140,2017,Broncos,Bengals,True,2017-11-19,DEN,CIN
297,"November 19, 2017 4:25 PM",Patriots,at Raiders,-7.0,54.5,-305,275,2017,Raiders,Patriots,False,2017-11-19,LV,NE
298,"November 19, 2017 8:30 PM",Eagles,at Cowboys,-6.0,48.0,-250,230,2017,Cowboys,Eagles,False,2017-11-19,DAL,PHI
299,"November 20, 2017 8:30 PM",Falcons,at Seahawks,-1.0,46.0,-117,107,2017,Seahawks,Falcons,False,2017-11-20,SEA,ATL
300,"November 23, 2017 12:30 PM",Vikings,at Lions,-2.5,45.5,-135,125,2017,Lions,Vikings,False,2017-11-23,DET,MIN
301,"November 23, 2017 4:30 PM",Chargers,at Cowboys,-1.0,46.5,-115,105,2017,Cowboys,Chargers,False,2017-11-23,DAL,LAC
302,"November 23, 2017 8:30 PM",at Commanders,Giants,-7.0,44.0,265,-295,2017,Commanders,Giants,True,2017-11-23,WAS,NYG
303,"November 26, 2017 1:00 PM",at Falcons,Buccaneers,-10.0,47.5,420,-475,2017,Falcons,Buccaneers,True,2017-11-26,ATL,TB
304,"November 26, 2017 1:00 PM",Titans,at Colts,-3.0,46.5,-165,155,2017,Colts,Titans,False,2017-11-26,IND,TEN
305,"November 26, 2017 1:00 PM",at Patriots,Dolphins,-16.5,49.0,1050,-1300,2017,Patriots,Dolphins,True,2017-11-26,NE,MIA
306,"November 26, 2017 1:00 PM",at Chiefs,Bills,-8.0,47.0,320,-355,2017,Chiefs,Bills,True,2017-11-26,KC,BUF
307,"November 26, 2017 1:00 PM",Panthers,at Jets,-5.5,39.0,-230,210,2017,Jets,Panthers,False,2017-11-26,NYJ,CAR
308,"November 26, 2017 1:00 PM",at Eagles,Bears,-13.5,43.0,700,-900,2017,Eagles,Bears,True,2017-11-26,PHI,CHI
309,"November 26, 2017 1:00 PM",at Bengals,Browns,-7.5,39.0,300,-330,2017,Bengals,Browns,True,2017-11-26,CIN,CLE
310,"November 26, 2017 4:05 PM",Seahawks,at 49ers,-6.5,44.5,-290,260,2017,49ers,Seahawks,False,2017-11-26,SF,SEA
311,"November 26, 2017 4:25 PM",Jaguars,at Cardinals,-6.0,37.0,-250,230,2017,Cardinals,Jaguars,False,2017-11-26,ARI,JAX
312,"November 26, 2017 4:25 PM",at Raiders,Broncos,-4.0,41.0,185,-200,2017,Raiders,Broncos,True,2017-11-26,LV,DEN
313,"November 26, 2017 4:25 PM",at Rams,Saints,-2.5,54.0,132,-142,2017,Rams,Saints,True,2017-11-26,LAR,NO
314,"November 26, 2017 8:30 PM",at Steelers,Packers,-14.0,43.0,775,-975,2017,Steelers,Packers,True,2017-11-26,PIT,GB
315,"November 27, 2017 8:30 PM",at Ravens,Texans,-7.5,39.5,315,-345,2017,Ravens,Texans,True,2017-11-27,BAL,HOU
316,"November 30, 2017 8:25 PM",Commanders,at Cowboys,-1.5,47.0,-122,112,2017,Cowboys,Commanders,False,2017-11-30,DAL,WAS
317,"December 3, 2017 1:00 PM",at Bears,49ers,-2.5,42.0,130,-140,2017,Bears,49ers,True,2017-12-03,CHI,SF
318,"December 3, 2017 1:00 PM",at Packers,Buccaneers,-3.0,45.5,155,-165,2017,Packers,Buccaneers,True,2017-12-03,GB,TB
319,"December 3, 2017 1:00 PM",Broncos,at Dolphins,-1.5,41.0,-120,110,2017,Dolphins,Broncos,False,2017-12-03,MIA,DEN
320,"December 3, 2017 1:00 PM",at Ravens,Lions,-2.5,43.0,123,-133,2017,Ravens,Lions,True,2017-12-03,BAL,DET
321,"December 3, 2017 1:00 PM",at Titans,Texans,-7.0,42.0,255,-280,2017,Titans,Texans,True,2017-12-03,TEN,HOU
322,"December 3, 2017 1:00 PM",at Jaguars,Colts,-10.0,41.0,400,-450,2017,Jaguars,Colts,True,2017-12-03,JAX,IND
323,"December 3, 2017 1:00 PM",Chiefs,at Jets,-3.5,44.0,-185,170,2017,Jets,Chiefs,False,2017-12-03,NYJ,KC
324,"December 3, 2017 1:00 PM",at Falcons,Vikings,-2.0,48.5,113,-123,2017,Falcons,Vikings,True,2017-12-03,ATL,MIN
325,"December 3, 2017 1:00 PM",Patriots,at Bills,-7.5,49.0,-335,305,2017,Bills,Patriots,False,2017-12-03,BUF,NE
326,"December 3, 2017 4:05 PM",at Chargers,Browns,-13.0,44.5,660,-840,2017,Chargers,Browns,True,2017-12-03,LAC,CLE
327,"December 3, 2017 4:25 PM",at Saints,Panthers,-6.0,47.5,225,-245,2017,Saints,Panthers,True,2017-12-03,NO,CAR
328,"December 3, 2017 4:25 PM",at Raiders,Giants,-10.0,43.0,390,-440,2017,Raiders,Giants,True,2017-12-03,LV,NYG
329,"December 3, 2017 4:25 PM",Rams,at Cardinals,-7.0,43.0,-325,295,2017,Cardinals,Rams,False,2017-12-03,ARI,LAR
330,"December 3, 2017 8:30 PM",Eagles,at Seahawks,-4.0,46.5,-188,173,2017,Seahawks,Eagles,False,2017-12-03,SEA,PHI
331,"December 4, 2017 8:30 PM",Steelers,at Bengals,-4.5,43.0,-210,190,2017,Bengals,Steelers,False,2017-12-04,CIN,PIT
332,"December 7, 2017 8:25 PM",at Falcons,Saints,-2.0,51.5,120,-130,2017,Falcons,Saints,True,2017-12-07,ATL,NO
333,"December 10, 2017 1:00 PM",49ers,at Texans,-1.5,45.5,108,-118,2017,Texans,49ers,False,2017-12-10,HOU,SF
334,"December 10, 2017 1:00 PM",at Bengals,Bears,-6.0,40.0,230,-250,2017,Bengals,Bears,True,2017-12-10,CIN,CHI
335,"December 10, 2017 1:00 PM",Cowboys,at Giants,-4.0,42.5,-210,190,2017,Giants,Cowboys,False,2017-12-10,NYG,DAL
336,"December 10, 2017 1:00 PM",Lions,at Buccaneers,-1.0,48.0,-102,-108,2017,Buccaneers,Lions,False,2017-12-10,TB,DET
337,"December 10, 2017 1:00 PM",Packers,at Browns,-2.5,38.5,-128,118,2017,Browns,Packers,False,2017-12-10,CLE,GB
338,"December 10, 2017 1:00 PM",at Bills,Colts,-3.5,36.5,165,-175,2017,Bills,Colts,True,2017-12-10,BUF,IND
339,"December 10, 2017 1:00 PM",at Chiefs,Raiders,-4.0,48.5,185,-200,2017,Chiefs,Raiders,True,2017-12-10,KC,LV
340,"December 10, 2017 1:00 PM",Vikings,at Panthers,-2.5,40.5,-128,118,2017,Panthers,Vikings,False,2017-12-10,CAR,MIN
341,"December 10, 2017 4:05 PM",Titans,at Cardinals,-2.5,42.0,-140,130,2017,Cardinals,Titans,False,2017-12-10,ARI,TEN
342,"December 10, 2017 4:05 PM",at Chargers,Commanders,-6.0,46.5,240,-260,2017,Chargers,Commanders,True,2017-12-10,LAC,WAS
343,"December 10, 2017 4:05 PM",Jets,at Broncos,-1.0,40.5,-115,105,2017,Broncos,Jets,False,2017-12-10,DEN,NYJ
344,"December 10, 2017 4:25 PM",Eagles,at Rams,-1.0,47.5,-115,105,2017,Rams,Eagles,False,2017-12-10,LAR,PHI
345,"December 10, 2017 4:25 PM",at Jaguars,Seahawks,-2.5,40.5,130,-140,2017,Jaguars,Seahawks,True,2017-12-10,JAX,SEA
346,"December 10, 2017 8:30 PM",at Steelers,Ravens,-6.0,43.0,230,-250,2017,Steelers,Ravens,True,2017-12-10,PIT,BAL
347,"December 11, 2017 8:30 PM",Patriots,at Dolphins,-10.5,48.0,-560,475,2017,Dolphins,Patriots,False,2017-12-11,MIA,NE
348,"December 14, 2017 8:25 PM",Broncos,at Colts,-2.5,40.5,-145,135,2017,Colts,Broncos,False,2017-12-14,IND,DEN
349,"December 16, 2017 4:30 PM",at Lions,Bears,-5.0,43.5,210,-230,2017,Lions,Bears,True,2017-12-16,DET,CHI
350,"December 16, 2017 8:25 PM",Chargers,at Chiefs,-1.0,46.5,-105,-105,2017,Chiefs,Chargers,False,2017-12-16,KC,LAC
351,"December 17, 2017 1:00 PM",at Panthers,Packers,-3.0,46.5,135,-145,2017,Panthers,Packers,True,2017-12-17,CAR,GB
352,"December 17, 2017 1:00 PM",at Jaguars,Texans,-10.5,39.5,435,-500,2017,Jaguars,Texans,True,2017-12-17,JAX,HOU
353,"December 17, 2017 1:00 PM",at Vikings,Bengals,-13.0,43.0,600,-750,2017,Vikings,Bengals,True,2017-12-17,MIN,CIN
354,"December 17, 2017 1:00 PM",at Commanders,Cardinals,-4.0,40.0,185,-200,2017,Commanders,Cardinals,True,2017-12-17,WAS,ARI
355,"December 17, 2017 1:00 PM",at Bills,Dolphins,-3.5,39.5,170,-185,2017,Bills,Dolphins,True,2017-12-17,BUF,MIA
356,"December 17, 2017 1:00 PM",at Saints,Jets,-16.0,47.0,955,-1155,2017,Saints,Jets,True,2017-12-17,NO,NYJ
357,"December 17, 2017 1:00 PM",Eagles,at Giants,-7.5,41.0,-310,280,2017,Giants,Eagles,False,2017-12-17,NYG,PHI
358,"December 17, 2017 1:00 PM",Ravens,at Browns,-6.5,42.5,-275,250,2017,Browns,Ravens,False,2017-12-17,CLE,BAL
359,"December 17, 2017 4:05 PM",Rams,at Seahawks,-1.0,47.5,-105,-105,2017,Seahawks,Rams,False,2017-12-17,SEA,LAR
360,"December 17, 2017 4:25 PM",at 49ers,Titans,-2.5,44.5,125,-135,2017,49ers,Titans,True,2017-12-17,SF,TEN
361,"December 17, 2017 4:25 PM",Patriots,at Steelers,-2.5,53.0,-130,120,2017,Steelers,Patriots,False,2017-12-17,PIT,NE
362,"December 17, 2017 8:30 PM",Cowboys,at Raiders,-3.0,46.5,-145,135,2017,Raiders,Cowboys,False,2017-12-17,LV,DAL
363,"December 18, 2017 8:30 PM",Falcons,at Buccaneers,-7.0,49.5,-320,290,2017,Buccaneers,Falcons,False,2017-12-18,TB,ATL
364,"December 23, 2017 4:30 PM",at Ravens,Colts,-13.5,41.0,725,-925,2017,Ravens,Colts,True,2017-12-23,BAL,IND
365,"December 23, 2017 8:30 PM",Vikings,at Packers,-9.0,41.0,-415,370,2017,Packers,Vikings,False,2017-12-23,GB,MIN
366,"December 24, 2017 1:00 PM",at Chiefs,Dolphins,-11.0,43.5,450,-525,2017,Chiefs,Dolphins,True,2017-12-24,KC,MIA
367,"December 24, 2017 1:00 PM",at Panthers,Buccaneers,-10.0,47.0,380,-430,2017,Panthers,Buccaneers,True,2017-12-24,CAR,TB
368,"December 24, 2017 1:00 PM",Chargers,at Jets,-7.0,42.5,-305,275,2017,Jets,Chargers,False,2017-12-24,NYJ,LAC
369,"December 24, 2017 1:00 PM",Rams,at Titans,-6.0,46.0,-235,215,2017,Titans,Rams,False,2017-12-24,TEN,LAR
370,"December 24, 2017 1:00 PM",at Saints,Falcons,-5.5,52.0,205,-225,2017,Saints,Falcons,True,2017-12-24,NO,ATL
371,"December 24, 2017 1:00 PM",at Patriots,Bills,-11.0,47.5,468,-550,2017,Patriots,Bills,True,2017-12-24,NE,BUF
372,"December 24, 2017 1:00 PM",at Bears,Browns,-6.0,36.5,215,-235,2017,Bears,Browns,True,2017-12-24,CHI,CLE
373,"December 24, 2017 1:00 PM",at Commanders,Broncos,-3.0,38.5,155,-165,2017,Commanders,Broncos,True,2017-12-24,WAS,DEN
374,"December 24, 2017 1:00 PM",Lions,at Bengals,-3.5,43.5,-165,155,2017,Bengals,Lions,False,2017-12-24,CIN,DET
375,"December 24, 2017 4:05 PM",Jaguars,at 49ers,-4.0,43.0,-210,190,2017,49ers,Jaguars,False,2017-12-24,SF,JAX
376,"December 24, 2017 4:25 PM",at Cowboys,Seahawks,-4.0,47.5,185,-200,2017,Cowboys,Seahawks,True,2017-12-24,DAL,SEA
377,"December 24, 2017 4:25 PM",at Cardinals,Giants,-3.0,39.0,158,-168,2017,Cardinals,Giants,True,2017-12-24,ARI,NYG
378,"December 25, 2017 4:30 PM",Steelers,at Texans,-8.5,45.5,-410,365,2017,Texans,Steelers,False,2017-12-25,HOU,PIT
379,"December 25, 2017 8:30 PM",at Eagles,Raiders,-10.0,46.0,405,-455,2017,Eagles,Raiders,True,2017-12-25,PHI,LV
380,"December 31, 2017 1:00 PM",at Steelers,Browns,-5.0,37.5,195,-215,2017,Steelers,Browns,True,2017-12-31,PIT,CLE
